tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
179,2021-04-01 17:15:02.2290,2021-04-01 17:18:01.6610,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,31794,Customer,1970,0
226,2021-04-01 17:20:08.6210,2021-04-01 17:23:55.0900,3681,Grand St,40.71517767732029,-74.03768330812454,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,31966,Customer,1970,0
335,2021-04-01 17:20:50.5720,2021-04-01 17:26:26.0280,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3275,Columbus Drive,40.71835519823214,-74.03891444206238,40697,Customer,1970,0
310,2021-04-01 17:21:18.6580,2021-04-01 17:26:28.9800,3211,Newark Ave,40.72152515,-74.046304543,3681,Grand St,40.71517767732029,-74.03768330812454,45352,Customer,1970,0
624,2021-04-01 17:22:49.8830,2021-04-01 17:33:14.4390,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3209,Brunswick St,40.7241765,-74.05065640000001,46030,Customer,1970,0
199,2021-04-01 17:28:35.2080,2021-04-01 17:31:55.0210,3194,McGinley Square,40.7253399253558,-74.06762212514876,3679,Bergen Ave,40.72210378668603,-74.07145500183104,44381,Customer,1970,0
454,2021-04-01 17:29:00.6080,2021-04-01 17:36:35.3430,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119,44710,Customer,1970,0
397,2021-04-01 17:30:51.1290,2021-04-01 17:37:28.4420,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73089709786179,-74.06391263008119,42174,Customer,1970,0
953,2021-04-01 17:31:15.8160,2021-04-01 17:47:09.0320,3194,McGinley Square,40.7253399253558,-74.06762212514876,3205,JC Medical Center,40.71653978099194,-74.0496379137039,54250,Customer,1970,0
523366,2021-04-01 17:40:11.0290,2021-04-07 19:02:57.2140,3640,Journal Square,40.733670000000004,-74.0625,3245,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842,54270,Customer,1970,0
208,2021-04-01 17:40:19.7650,2021-04-01 17:43:48.3080,3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42423,Customer,1970,0
404,2021-04-01 17:41:53.5380,2021-04-01 17:48:38.4460,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3203,Hamilton Park,40.727595965999996,-74.044247311,40697,Customer,1970,0
1009,2021-04-01 17:44:35.7510,2021-04-01 18:01:25.5410,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3201,Dey St,40.737711,-74.066921,54247,Customer,1970,0
1171,2021-04-01 17:47:10.4900,2021-04-01 18:06:42.0770,3213,Van Vorst Park,40.71848892,-74.047726625,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42439,Subscriber,1951,1
908,2021-04-01 17:48:39.6200,2021-04-01 18:03:48.4800,3195,Sip Ave,40.73089709786179,-74.06391263008119,3206,Hilltop,40.7311689,-74.0575736,18808,Customer,1970,0
412,2021-04-01 17:51:40.7740,2021-04-01 17:58:33.6770,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,54260,Customer,1970,0
471,2021-04-01 17:52:15.6750,2021-04-01 18:00:06.9350,3209,Brunswick St,40.7241765,-74.05065640000001,3681,Grand St,40.71517767732029,-74.03768330812454,42250,Customer,1970,0
275,2021-04-01 17:59:51.3300,2021-04-01 18:04:26.8430,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,32349,Customer,1970,0
368,2021-04-01 18:03:10.0940,2021-04-01 18:09:18.4400,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,32440,Subscriber,1956,1
340,2021-04-01 18:06:16.2830,2021-04-01 18:11:56.7450,3185,City Hall,40.717732500000004,-74.04384499999999,3209,Brunswick St,40.7241765,-74.05065640000001,28607,Customer,1970,0
250,2021-04-01 18:07:02.1330,2021-04-01 18:11:12.1410,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3205,JC Medical Center,40.71653978099194,-74.0496379137039,46935,Customer,1970,0
1241,2021-04-01 18:09:18.1490,2021-04-01 18:29:59.9460,3681,Grand St,40.71517767732029,-74.03768330812454,3694,Jackson Square,40.71113,-74.0789,38990,Customer,1970,0
287,2021-04-01 18:11:17.4060,2021-04-01 18:16:04.7850,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42358,Subscriber,1991,1
895,2021-04-01 18:15:41.3960,2021-04-01 18:30:36.9400,3640,Journal Square,40.733670000000004,-74.0625,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,49257,Customer,1970,0
132,2021-04-01 18:17:30.3950,2021-04-01 18:19:42.4530,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3213,Van Vorst Park,40.71848892,-74.047726625,47019,Customer,1970,0
191,2021-04-01 18:19:49.0040,2021-04-01 18:23:00.1520,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,38969,Customer,1970,0
136,2021-04-01 18:24:17.4540,2021-04-01 18:26:34.4320,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3213,Van Vorst Park,40.71848892,-74.047726625,48910,Customer,1970,0
437,2021-04-01 18:25:47.5990,2021-04-01 18:33:04.9980,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,25459,Customer,1970,0
147,2021-04-01 18:29:29.0670,2021-04-01 18:31:56.9300,3185,City Hall,40.717732500000004,-74.04384499999999,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,43236,Customer,1970,0
299,2021-04-01 18:38:12.1830,2021-04-01 18:43:11.9550,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42120,Customer,1970,0
322,2021-04-01 18:38:50.7090,2021-04-01 18:44:13.3040,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,54251,Customer,1970,0
285,2021-04-01 18:39:07.1360,2021-04-01 18:43:52.2390,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,54268,Customer,1970,0
925,2021-04-01 18:48:12.8620,2021-04-01 19:03:38.6480,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3206,Hilltop,40.7311689,-74.0575736,42439,Customer,1970,0
467,2021-04-01 18:48:55.9590,2021-04-01 18:56:43.1030,3211,Newark Ave,40.72152515,-74.046304543,3209,Brunswick St,40.7241765,-74.05065640000001,42371,Customer,1970,0
559,2021-04-01 18:50:19.6830,2021-04-01 18:59:39.6020,3211,Newark Ave,40.72152515,-74.046304543,3212,Christ Hospital,40.734785818,-74.050443636,40756,Customer,1970,0
310,2021-04-01 18:51:12.4880,2021-04-01 18:56:23.2720,3185,City Hall,40.717732500000004,-74.04384499999999,3209,Brunswick St,40.7241765,-74.05065640000001,40858,Customer,1970,0
331,2021-04-01 18:51:43.1090,2021-04-01 18:57:15.0420,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42452,Customer,1970,0
858,2021-04-01 18:54:56.2070,2021-04-01 19:09:14.8600,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3187,Warren St,40.721123600000006,-74.03805095,54253,Customer,1970,0
1635,2021-04-01 18:57:21.5400,2021-04-01 19:24:37.4010,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3267,Morris Canal,40.7124188237569,-74.03852552175522,46472,Customer,1970,0
303,2021-04-01 18:57:28.1290,2021-04-01 19:02:31.8390,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,34333,Customer,1970,0
326,2021-04-01 19:06:03.0130,2021-04-01 19:11:29.2810,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958611647166,-74.0431174635887,41620,Customer,1970,0
211,2021-04-01 19:11:21.2870,2021-04-01 19:14:52.4100,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595965999996,-74.044247311,47257,Customer,1970,0
468,2021-04-01 19:11:34.9610,2021-04-01 19:19:23.2180,3185,City Hall,40.717732500000004,-74.04384499999999,3192,Liberty Light Rail,40.711242299999995,-74.0557013,44422,Customer,1970,0
374,2021-04-01 19:12:07.7710,2021-04-01 19:18:22.1010,3267,Morris Canal,40.7124188237569,-74.03852552175522,3213,Van Vorst Park,40.71848892,-74.047726625,32971,Customer,1970,0
536,2021-04-01 19:14:48.5580,2021-04-01 19:23:45.5060,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,41618,Customer,1970,0
565,2021-04-01 19:18:38.4110,2021-04-01 19:28:03.5980,3212,Christ Hospital,40.734785818,-74.050443636,3273,Manila & 1st,40.72165072487999,-74.04288411140442,40756,Customer,1970,0
409,2021-04-01 19:20:08.3200,2021-04-01 19:26:57.3860,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,28433,Customer,1970,0
129,2021-04-01 19:20:20.3550,2021-04-01 19:22:29.8220,3187,Warren St,40.721123600000006,-74.03805095,3639,Harborside,40.71925170000001,-74.034234,38891,Customer,1970,0
871,2021-04-01 19:21:38.4960,2021-04-01 19:36:10.2180,3201,Dey St,40.737711,-74.066921,3279,Dixon Mills,40.72163014263835,-74.04996782541275,46141,Customer,1970,0
633,2021-04-01 19:23:57.5060,2021-04-01 19:34:30.8750,3694,Jackson Square,40.71113,-74.0789,3225,Baldwin at Montgomery,40.7236589,-74.0641943,38990,Customer,1970,0
1900,2021-04-01 19:25:06.1400,2021-04-01 19:56:46.3370,3267,Morris Canal,40.7124188237569,-74.03852552175522,3187,Warren St,40.721123600000006,-74.03805095,46472,Customer,1970,0
130,2021-04-01 19:25:50.5160,2021-04-01 19:28:00.5790,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3185,City Hall,40.717732500000004,-74.04384499999999,42423,Customer,1970,0
209,2021-04-01 19:26:19.6820,2021-04-01 19:29:49.5380,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.733670000000004,-74.0625,42314,Customer,1970,0
1561,2021-04-01 19:30:02.7790,2021-04-01 19:56:04.0610,3481,York St,40.71649,-74.04105,3212,Christ Hospital,40.734785818,-74.050443636,45264,Customer,1970,0
1192,2021-04-01 19:35:57.9360,2021-04-01 19:55:50.1640,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3185,City Hall,40.717732500000004,-74.04384499999999,45240,Subscriber,1951,1
424,2021-04-01 19:37:44.0660,2021-04-01 19:44:48.2460,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3639,Harborside,40.71925170000001,-74.034234,42358,Subscriber,1993,2
301,2021-04-01 19:38:23.5270,2021-04-01 19:43:25.2350,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3275,Columbus Drive,40.71835519823214,-74.03891444206238,28551,Customer,1970,0
136,2021-04-01 19:44:08.2720,2021-04-01 19:46:24.9090,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46527,Customer,1970,0
537,2021-04-01 19:47:44.3290,2021-04-01 19:56:42.3020,3195,Sip Ave,40.73089709786179,-74.06391263008119,3210,Pershing Field,40.742677141,-74.051788633,25459,Customer,1970,0
531,2021-04-01 19:50:37.7700,2021-04-01 19:59:28.9020,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3211,Newark Ave,40.72152515,-74.046304543,44191,Customer,1970,0
360,2021-04-01 19:52:13.5690,2021-04-01 19:58:13.9020,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73089709786179,-74.06391263008119,38990,Customer,1970,0
474,2021-04-01 19:52:18.3100,2021-04-01 20:00:12.8070,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,40440,Customer,1970,0
273,2021-04-01 19:56:02.5070,2021-04-01 20:00:36.1660,3195,Sip Ave,40.73089709786179,-74.06391263008119,3225,Baldwin at Montgomery,40.7236589,-74.0641943,48922,Customer,1970,0
260,2021-04-01 19:56:37.1910,2021-04-01 20:00:57.9970,3195,Sip Ave,40.73089709786179,-74.06391263008119,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,42174,Customer,1970,0
1635,2021-04-01 19:57:05.2020,2021-04-01 20:24:21.1810,3187,Warren St,40.721123600000006,-74.03805095,3273,Manila & 1st,40.72165072487999,-74.04288411140442,46472,Customer,1970,0
1178,2021-04-01 19:57:20.7640,2021-04-01 20:16:59.4600,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3273,Manila & 1st,40.72165072487999,-74.04288411140442,41618,Customer,1970,0
1691,2021-04-01 19:57:33.1820,2021-04-01 20:25:44.6310,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.717732500000004,-74.04384499999999,42432,Customer,1970,0
473,2021-04-01 19:58:11.2730,2021-04-01 20:06:05.2560,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42439,Subscriber,1970,1
500,2021-04-01 20:01:22.2110,2021-04-01 20:09:42.8200,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3211,Newark Ave,40.72152515,-74.046304543,45726,Subscriber,1994,1
336,2021-04-01 20:03:09.3120,2021-04-01 20:08:45.6340,3195,Sip Ave,40.73089709786179,-74.06391263008119,3201,Dey St,40.737711,-74.066921,44710,Customer,1970,0
341,2021-04-01 20:07:33.1970,2021-04-01 20:13:14.5650,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3192,Liberty Light Rail,40.711242299999995,-74.0557013,24965,Customer,1970,0
194,2021-04-01 20:08:08.0160,2021-04-01 20:11:22.2530,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119,41076,Customer,1970,0
207,2021-04-01 20:09:57.0910,2021-04-01 20:13:24.7570,3203,Hamilton Park,40.727595965999996,-74.044247311,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,44872,Customer,1970,0
1663,2021-04-01 20:15:48.6530,2021-04-01 20:43:32.6270,3639,Harborside,40.71925170000001,-74.034234,3481,York St,40.71649,-74.04105,42788,Customer,1970,0
416,2021-04-01 20:16:56.6860,2021-04-01 20:23:53.2420,3187,Warren St,40.721123600000006,-74.03805095,3203,Hamilton Park,40.727595965999996,-74.044247311,54253,Customer,1970,0
1638,2021-04-01 20:17:20.0650,2021-04-01 20:44:38.8110,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3210,Pershing Field,40.742677141,-74.051788633,43629,Customer,1970,0
318,2021-04-01 20:17:20.9520,2021-04-01 20:22:39.4540,3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,35097,Subscriber,1980,1
1000,2021-04-01 20:18:01.4200,2021-04-01 20:34:42.2590,3639,Harborside,40.71925170000001,-74.034234,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,54248,Customer,1970,0
343,2021-04-01 20:18:12.1760,2021-04-01 20:23:55.4240,3483,Montgomery St,40.71942,-74.05099,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,40308,Customer,1970,0
3621,2021-04-01 20:18:20.4940,2021-04-01 21:18:41.7650,3203,Hamilton Park,40.727595965999996,-74.044247311,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,39421,Customer,1970,0
720,2021-04-01 20:20:13.5310,2021-04-01 20:32:14.4750,3185,City Hall,40.717732500000004,-74.04384499999999,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,45240,Customer,1970,0
2620,2021-04-01 20:20:35.3330,2021-04-01 21:04:16.0050,3267,Morris Canal,40.7124188237569,-74.03852552175522,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,45464,Customer,1970,0
235,2021-04-01 20:22:38.8580,2021-04-01 20:26:34.6320,3195,Sip Ave,40.73089709786179,-74.06391263008119,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,38990,Customer,1970,0
762,2021-04-01 20:22:42.5120,2021-04-01 20:35:25.0950,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,45198,Customer,1970,0
151,2021-04-01 20:23:55.1460,2021-04-01 20:26:26.3680,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,45582,Customer,1970,0
1112,2021-04-01 20:24:38.0310,2021-04-01 20:43:10.5440,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,46472,Customer,1970,0
1167,2021-04-01 20:26:43.4570,2021-04-01 20:46:11.3140,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3481,York St,40.71649,-74.04105,42343,Customer,1970,0
552,2021-04-01 20:26:46.8830,2021-04-01 20:35:59.3950,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3211,Newark Ave,40.72152515,-74.046304543,44422,Customer,1970,0
837,2021-04-01 20:27:10.2700,2021-04-01 20:41:07.2710,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73089709786179,-74.06391263008119,45264,Customer,1970,0
378,2021-04-01 20:28:08.6410,2021-04-01 20:34:26.6520,3203,Hamilton Park,40.727595965999996,-74.044247311,3187,Warren St,40.721123600000006,-74.03805095,42495,Customer,1970,0
142,2021-04-01 20:28:56.2200,2021-04-01 20:31:18.6170,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,42120,Customer,1970,0
450,2021-04-01 20:30:19.8380,2021-04-01 20:37:50.0660,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,38392,Customer,1970,0
988,2021-04-01 20:30:39.5990,2021-04-01 20:47:08.3240,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3185,City Hall,40.717732500000004,-74.04384499999999,44381,Customer,1970,0
486,2021-04-01 20:31:55.6180,2021-04-01 20:40:02.0650,3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519,44576,Customer,1970,0
921,2021-04-01 20:31:58.8970,2021-04-01 20:47:20.2320,3195,Sip Ave,40.73089709786179,-74.06391263008119,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,32349,Customer,1970,0
727,2021-04-01 20:33:07.7650,2021-04-01 20:45:14.7940,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3213,Van Vorst Park,40.71848892,-74.047726625,44911,Customer,1970,0
532,2021-04-01 20:33:30.8460,2021-04-01 20:42:23.2000,3203,Hamilton Park,40.727595965999996,-74.044247311,3483,Montgomery St,40.71942,-74.05099,42625,Customer,1970,0
347,2021-04-01 20:37:25.5860,2021-04-01 20:43:13.0870,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.046304543,45014,Customer,1970,0
258,2021-04-01 20:46:57.0740,2021-04-01 20:51:15.8260,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,47256,Customer,1970,0
273,2021-04-01 20:47:52.9440,2021-04-01 20:52:26.3620,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,34039,Customer,1970,0
451,2021-04-01 20:48:06.8450,2021-04-01 20:55:38.1130,3195,Sip Ave,40.73089709786179,-74.06391263008119,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,45198,Customer,1970,0
392,2021-04-01 20:49:23.9270,2021-04-01 20:55:56.3710,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,40093,Subscriber,1991,1
1378,2021-04-01 20:50:03.1120,2021-04-01 21:13:01.8540,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,46627,Customer,1970,0
194,2021-04-01 20:50:58.8750,2021-04-01 20:54:13.3190,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42370,Customer,1970,0
533,2021-04-01 20:51:29.8010,2021-04-01 21:00:23.4330,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.711242299999995,-74.0557013,34333,Customer,1970,0
420,2021-04-01 20:51:57.7710,2021-04-01 20:58:58.3250,3213,Van Vorst Park,40.71848892,-74.047726625,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42485,Customer,1970,0
406,2021-04-01 20:52:09.1330,2021-04-01 20:58:55.8970,3195,Sip Ave,40.73089709786179,-74.06391263008119,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,45264,Subscriber,1989,2
245,2021-04-01 20:53:03.3280,2021-04-01 20:57:08.6440,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3187,Warren St,40.721123600000006,-74.03805095,28639,Customer,1970,0
3774,2021-04-01 20:58:07.5690,2021-04-01 22:01:01.5950,3195,Sip Ave,40.73089709786179,-74.06391263008119,3186,Grove St PATH,40.71958611647166,-74.0431174635887,54252,Customer,1970,0
474,2021-04-01 20:59:16.6430,2021-04-01 21:07:11.0330,3481,York St,40.71649,-74.04105,3639,Harborside,40.71925170000001,-74.034234,42343,Customer,1970,0
267,2021-04-01 21:01:57.5310,2021-04-01 21:06:25.1690,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119,42219,Customer,1970,0
603,2021-04-01 21:05:18.8690,2021-04-01 21:15:21.9530,3211,Newark Ave,40.72152515,-74.046304543,3192,Liberty Light Rail,40.711242299999995,-74.0557013,44191,Customer,1970,0
152,2021-04-01 21:05:30.2490,2021-04-01 21:08:02.6210,3639,Harborside,40.71925170000001,-74.034234,3187,Warren St,40.721123600000006,-74.03805095,38891,Customer,1970,0
